5.910620868024303491e+03 0.000000000000000000e+00 5.762770963541141782e+02
0.000000000000000000e+00 6.058071916929550753e+03 3.011608268748949513e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
